upchecd,date,bogosu,hang,amt
300000,20181231,12,2310,1703077000
300000,20181231,12,2320,1.03E+11
300000,20181231,12,2340,2745255000
300000,20181231,12,3000,68715364000
300000,20181231,12,4000,25015913000
300000,20181231,12,4100,1974449000
300000,20181231,12,4120,1862339000
300000,20181231,12,4150,112110000
300000,20181231,12,4200,2825500000
300000,20181231,12,4216,372823000
300000,20181231,12,4224,2452677000
300000,20181231,12,4300,3064430000
300000,20181231,12,4312,750368000
300000,20181231,12,4316,510314000
300000,20181231,12,4319,1318453000
300000,20181231,12,4322,485295000
300000,20181231,12,4400,17151534000
300000,20181231,12,4410,15194367000
300000,20181231,12,4450,137394000
300000,20181231,12,4471,137394000
300000,20181231,12,4460,1819773000
300000,20181231,12,5000,43699451000
300000,20181231,12,5100,4709639000
300000,20181231,12,5101,736731000
300000,20181231,12,5103,335069000
300000,20181231,12,5105,164742000
300000,20181231,12,5111,2936453000
300000,20181231,12,5126,64310000
300000,20181231,12,5122,6259000
300000,20181231,12,5123,265289000
300000,20181231,12,5115,200786000
300000,20181231,12,6000,4010235000
300000,20181231,12,6110,397436000
300000,20181231,12,6150,250033000
300000,20181231,12,6163,6605000
300000,20181231,12,6174,3101632000
300000,20181231,12,6260,33070000
300000,20181231,12,6250,221459000
300000,20181231,12,8000,44398855000
300000,20181231,12,8100,11583728000
300000,20181231,12,8160,32815127000
300000,20181231,12,9000,32815127000
300000,20181231,12,9001,32436806000
300000,20181231,12,9007,4830
300000,20181231,12,9009,4830
300000,20181231,13,3500,18556368000
300000,20181231,13,2000,-14258759000
300000,20181231,13,1100,30000
300000,20181231,13,1600,-58324000
300000,20181231,13,1113,7103298000
300000,20181231,13,1350,7213815000
300000,20181231,13,3000,32815127000
300000,20181231,13,4000,0
300000,20181231,13,4500,0
300000,20181231,13,5000,18556368000
300000,20181231,13,6000,18556338000
300000,20181231,13,6120,5000000000
300000,20181231,13,6300,2405428000
300000,20181231,13,6301,292125000
300000,20181231,13,6302,2113303000
300000,20181231,13,6310,2405428000
300000,20181231,13,6311,292125000
300000,20181231,13,6312,2113303000
300000,20181231,13,6400,3.54
300000,20181231,13,6403,14.16
300000,20181231,13,6401,3.55
300000,20181231,13,6402,3.54
300000,20181231,13,6404,10.62
300000,20181231,13,6410,3.54
300000,20181231,13,6411,3.55
300000,20181231,13,6412,3.54
300000,20181231,13,6420,3.54
300000,20181231,13,6421,3.55
300000,20181231,13,6422,3.54
300000,20181231,13,6600,11150910000
300000,20181231,13,6610,1150910000
300000,20181231,13,6650,10000000000
300000,20181231,13,8000,30000
300000,20181231,16,1000,44341217000
300000,20181231,16,1100,32815127000
300000,20181231,16,1210,18195411000
300000,20181231,16,1211,13839797000
300000,20181231,16,1212,855564000
300000,20181231,16,1242,421954000
300000,20181231,16,1249,433610000
300000,20181231,16,1215,583953000
300000,20181231,16,1219,33070000
300000,20181231,16,1221,739469000
300000,20181231,16,1247,1433263000
300000,20181231,16,1226,426491000
300000,20181231,16,1239,283804000
300000,20181231,16,1510,355356000
300000,20181231,16,1513,6259000
300000,20181231,16,1514,265289000
300000,20181231,16,1518,53579000
300000,20181231,16,1521,474727000
300000,20181231,16,1555,-444498000
300000,20181231,16,1617,0
300000,20181231,16,1540,-6313965000
300000,20181231,16,1541,4368004000
300000,20181231,16,1542,-5427821000
300000,20181231,16,1543,99297000
300000,20181231,16,1685,-1026533000
300000,20181231,16,1545,246398000
300000,20181231,16,1571,960315000
300000,20181231,16,1572,608000
300000,20181231,16,1573,71870000
300000,20181231,16,1574,-415762000
300000,20181231,16,1594,-445010000
300000,20181231,16,1582,-290930000
300000,20181231,16,1591,-543568000
300000,20181231,16,1589,-1071814000
300000,20181231,16,1599,-2839019000
300000,20181231,16,2000,-31678548000
300000,20181231,16,2100,381876000
300000,20181231,16,2110,0
300000,20181231,16,2116,0
300000,20181231,16,2120,40612000
300000,20181231,16,2133,0
300000,20181231,16,2122,14766000
300000,20181231,16,2123,25846000
300000,20181231,16,2150,341264000
300000,20181231,16,2157,706000
300000,20181231,16,2163,706000
300000,20181231,16,2169,340558000
300000,20181231,16,2230,0
300000,20181231,16,2500,32060424000
300000,20181231,16,2510,7203807000
300000,20181231,16,2516,7203807000
300000,20181231,16,2520,2586491000
300000,20181231,16,2532,1860000000
300000,20181231,16,2522,205831000
300000,20181231,16,2523,520660000
300000,20181231,16,2550,22267410000
300000,20181231,16,2557,880032000
300000,20181231,16,2558,296304000
300000,20181231,16,2563,583728000
300000,20181231,16,2569,21387378000
300000,20181231,16,2620,0
300000,20181231,16,2630,2716000
300000,20181231,16,3000,-12818480000
300000,20181231,16,3100,0
300000,20181231,16,3120,0
300000,20181231,16,3122,0
300000,20181231,16,3500,12818480000
300000,20181231,16,3520,1796186000
300000,20181231,16,3522,1796186000
300000,20181231,16,3540,5357000
300000,20181231,16,3541,5357000
300000,20181231,16,3544,0
300000,20181231,16,3570,875111000
300000,20181231,16,3575,875111000
300000,20181231,16,3590,10141826000
300000,20181231,16,4000,-155811000
300000,20181231,16,4030,0
300000,20181231,16,5000,2763768000
300000,20181231,16,6000,2607957000
300000,20181231,16,7000,29382443000
300000,20181231,16,7006,29257052000
300000,20181231,16,7008,0
300000,20181231,16,7009,5591000
300000,20181231,16,7010,0
300000,20181231,16,7065,119800000
300000,20181231,26,1000,897514000
300000,20181231,26,1900,897514000
300000,20181231,26,4000,-256463000
300000,20181231,26,4110,6228187000
300000,20181231,26,4160,-61021000
300000,20181231,26,4250,-375624000
300000,20181231,26,4900,5535079000
300000,20181231,26,3000,1.51E+11
300000,20181231,26,3010,61021000
300000,20181231,26,3011,61021000
300000,20181231,26,3013,1.51E+11
300000,20181231,26,3230,-2929530000
300000,20181231,26,3014,1.48E+11
300000,20181231,26,3080,-7103298000
300000,20181231,26,3110,32815127000
300000,20181231,26,3240,-7213815000
300000,20181231,26,3310,-2697000
300000,20181231,26,3900,1.67E+11
aaaaaa,20181231,26,3900,1.67E+11
